data;Índ. Dólar;dólar EUA spot;dólar-ouro;dólar-prata;méx.;euro-dólar EUA;libra-dól;Japão;reais BR;CRB Tot;CRB Ali;CRB Ind;CRB Met;CRB Ól.;CRB Text;CRB Gado;Soja Spot;Milho Spot;Açúcar Spot;Café A Spot;Café A Indx;Petróleo B;Petróleo W;Ouro;Prata
18/06/2002;110,2;1;320,05;4,86;9,6955;0,9517;1,491;124,34;2,7175;227,69;205,3;244,48;188,74;194,72;219,08;294,14;493;206,75;5,16;46,55;104,82;24,79;25,43;318,35;4,845
19/06/2002;109,67;1;320,85;4,847;9,743;0,9578;1,4922;123,84;2,707;228,57;206,81;244,84;188,88;194,96;219,92;294,48;491,5;208,75;5,05;46,45;104,84;24,55;25,31;320,65;4,842
20/06/2002;108,94;1;323,95;4,875;9,885;0,9648;1,4985;123,53;2,8015;230,32;207,82;247,18;189,34;194,4;223,72;294,59;487,5;210;5,02;47,8;105,76;25,07;25,53;322,35;4,87
21/06/2002;108,19;1;324,65;4,85;9,928;0,9709;1,4976;121,11;2,8305;230,27;208,4;246,61;189,31;195,05;222,93;293,48;495;210,25;4,99;47,1;105,5;24,75;25,82;322,7;4,855
24/06/2002;108,2;1;322,45;4,85;9,8485;0,9707;1,5013;121,71;2,774;231,94;212,48;246,32;189,42;195,02;223,55;297,43;505,25;218;5,2;47,9;104,88;25,27;26,47;326,4;4,867
25/06/2002;107,57;1;321,35;4,84;9,859;0,9796;1,5083;121,33;2,829;231,54;212,31;245,72;189,49;191,61;223,68;294,28;503,25;219,75;5,4;47,2;105,01;25,2;26,32;321,7;4,832
26/06/2002;106,56;1;319,25;4,857;9,9465;0,9826;1,526;120,05;2,8805;232,18;213,42;246;190,18;192,66;223,48;294,2;514;221,5;5,36;46,9;104,81;25,24;26,76;321,55;4,852
27/06/2002;106,37;1;318,25;4,8746;9,955;0,9883;1,5288;119,64;2,831;232,53;214,39;245,85;191,33;192,64;222,31;291,75;522;226;5,68;46,85;104,09;25,45;26,86;318,8;4,876
28/06/2002;106,11;1;314,45;4,84;9,9465;0,9915;1,5335;119,47;2,8175;232,95;213,46;247,34;191,77;193,62;226,08;288,93;536,5;225,5;5,91;46,5;104,25;25,58;26,86;318,5;4,833
01/07/2002;106,51;1;315,15;4,872;9,9688;0,9918;1,533;119,73;2,893;233,97;216,81;246,5;192,12;194,08;223,3;292,45;549,5;232,75;5,16;47,8;103,84;25,64;26,81;312,1;4,867
02/07/2002;106,8;1;312,95;4,935;9,9668;0,9865;1,5358;119,85;2,901;233,47;215,87;246,35;191,76;192,84;223,37;290,86;544,25;227,75;5,49;49,9;107,29;25,75;26,77;314,45;4,93
03/07/2002;107,05;1;311,15;4,94;9,955;0,9805;1,5271;119,78;2,85;232,76;214,74;245,99;191,43;191,9;224,37;290,45;556,5;224,5;5,6;48,15;103,2;25,84;26,8;310,85;4,935
04/07/2002;107,19;1;310,75;4,91;9,96;0,9787;1,526;120,08;2,8725;232,76;214,74;245,99;191,43;191,9;224,37;290,45;556,5;224,5;5,6;48,15;102,99;25,55;26,8;310,6;4,935
05/07/2002;107,74;1;311,55;4,93;9,91;0,9727;1,5222;120,43;2,8785;232,43;213,8;246,14;191,74;192,33;224,37;285,2;569,75;229,5;5,6;48,15;103,64;25,73;26,8;311,3;4,935
08/07/2002;106,21;1;312,85;4,96;9,922;0,9908;1,5439;118,43;2,861;233,1;215,59;245,91;192,89;191,46;222,55;291,57;573,5;223,25;5,55;48,5;103,36;25,08;26,07;311,7;4,96
09/07/2002;105,65;1;316,85;5,04;9,8475;0,9931;1,5484;118,1;2,8525;234,21;216,75;246,98;194,65;192,45;223,47;290,34;587,5;226,25;5,73;49,3;103,36;25,17;26,09;313,8;5,038
10/07/2002;106,08;1;316,35;5,03;9,8356;0,9893;1,5484;117,66;2,8485;233,96;215,42;247,59;194,53;190,59;225,75;287,14;584,5;222;5,86;50;106,09;25,93;26,77;314,8;5,03
11/07/2002;105,91;1;316,5;5,07;9,758;0,9878;1,5531;117,12;2,8015;233,59;215,85;246,59;194,11;190,92;223,39;287,14;576,5;216;5,99;51,9;110,65;25,96;26,83;314,15;5,072
12/07/2002;105,89;1;316,05;5,04;9,7195;0,9914;1,5543;116,88;2,81;232,91;214,27;246,63;195,23;191,94;221,54;286,62;578;214,25;5,99;49,85;105,61;26,32;27,48;316,7;5,046
15/07/2002;104,67;1;318,15;5,09;9,752;1,0027;1,5692;116,35;2,8555;233,69;217,94;245,12;194,74;192,81;220,03;288,44;570;227,25;5,71;49;104,81;26,06;27,07;319;5,101
16/07/2002;104,49;1;318,25;5,015;9,6748;1,0117;1,5758;115,81;2,877;234,6;219,83;245,27;194,81;192,78;220,34;288,13;579,75;234,75;5,81;49,3;105,79;26,28;27,75;318,25;5,018
17/07/2002;104,42;1;317,65;4,995;9,6873;1,0074;1,5712;116,33;2,896;234,13;218,24;245,67;194,74;192,34;221,61;287,36;576,75;231,5;5,73;49,75;106,12;26,44;27,88;316,15;4,99
18/07/2002;104,47;1;317,95;4,995;9,675;1,0116;1,574;116,5;2,85;234,26;217,92;246,15;194,4;192,78;223,85;286,84;577,5;232,75;6,03;47,6;102,84;26,28;27,57;317,65;4,99
19/07/2002;104,06;1;323,95;5,06;9,6753;1,0116;1,5771;115,88;2,869;235,19;219,64;246,45;195,03;195,21;224,2;286,25;575,25;234,75;6,06;47,35;102,94;26,43;27,83;322,9;5,063
22/07/2002;104,75;1;323,15;5,0275;9,6473;1,0086;1,5794;116,21;2,9025;236,57;222,66;246,57;194,24;195,45;224,93;289,14;593,75;246;6,16;48,45;102,59;25,42;26,6;322,9;5,033
23/07/2002;106,66;1;313,25;4,86;9,6623;0,9888;1,5625;117,54;2,9225;235,31;221,08;245,56;193,81;194,21;222,62;289,81;576;241,5;6,17;48,8;104,15;25,04;26,31;319,7;4,874
24/07/2002;105,52;1;311,25;4,845;9,6578;0,9957;1,5728;116,64;2,9435;234,3;221,74;243,27;189,51;195,62;222,09;288,83;584;249,25;5,86;47,8;102,18;25,33;26,87;311,25;4,854
25/07/2002;105,12;1;310,05;4,84;9,775;1,0048;1,5844;116,47;2,9955;234,34;221,63;243,43;189,27;195,02;222,13;289,24;567,75;244,25;5,92;48,35;104,31;25,26;26,77;309,45;4,851
26/07/2002;106,61;1;303,75;4,66;9,7171;0,9865;1,5657;118,8;3,0125;235,05;221,08;245,11;194,07;193,83;221,94;287,07;550,75;243;5,81;48,4;103,72;25,03;26,54;304,95;4,661
29/07/2002;107,1;1;302,55;4,63;9,7005;0,9814;1,5643;119,63;3,175;232,24;218,52;242,11;188,58;193,67;221,34;286,74;534,75;231;5,59;47,25;104,81;25;26,55;303;4,636
30/07/2002;106,8;1;304,75;4,65;9,745;0,983;1,5725;120,23;3,3465;233;219,66;242,58;188,1;194,54;223,91;285,95;544,5;236;5,67;47,05;105,12;25,68;27,36;305,4;4,658
31/07/2002;107,41;1;303,55;4,6;9,8695;0,9776;1,5637;119,85;3,46;234,1;222,38;242,45;188,68;195,57;223,83;285,18;567,5;247,25;5,8;46,8;107,29;25,44;27,02;304,65;4,598
01/08/2002;107,02;1;304,65;4,58;9,8325;0,9845;1,5612;119,21;3,12;234,03;222,69;242,09;187,46;195,81;224,24;285,45;568,5;249,25;5,81;47,5;106,56;25,01;26,47;302,25;4,583
02/08/2002;106,67;1;307,35;4,593;9,815;0,9867;1,57;118,85;3,005;233,29;221,17;241,94;187,21;195,56;223,38;282,57;561,25;252,75;5,78;48,1;106,93;25,31;26,84;305,05;4,593
05/08/2002;107,27;1;308,15;4,63;9,8005;0,9802;1,5599;119,69;3,165;232,48;222,09;239,82;184,58;194,61;220,62;285,31;559,25;253,5;5,79;47,15;105,52;24,89;26,58;309,5;4,633
06/08/2002;108,69;1;306,35;4,6212;9,7233;0,966;1,5371;120,77;3,11;231,76;219,92;240,2;184,9;192,78;221,3;282,34;564,75;251,25;5,84;47,35;107,26;25,53;27,17;305,75;4,613
07/08/2002;107,85;1;314,05;4,6875;9,74;0,9747;1,5395;120,17;3,0175;231,79;219,81;240,33;186,26;189,88;221,47;280,9;560;249;5,92;47,35;106,11;24,95;26,5;312,2;4,675
08/08/2002;108,66;1;310,65;4,635;9,7455;0,9671;1,5318;120,99;2,925;231,05;218,71;239,87;185,5;189,7;221;280,58;557,75;246,25;5,98;47,9;106,2;25,11;26,67;312,15;4,638
09/08/2002;108,18;1;314,55;4,66;9,777;0,9701;1,5246;120,16;3,02;231,79;220,31;239,95;186,23;189,76;220,69;280,11;568;250,25;5,89;47,55;106,46;25,34;26,86;312,95;4,67
12/08/2002;107,41;1;314,25;4,6;9,908;0,9787;1,5315;118,98;3,145;233,07;223,28;239,97;185,56;191,56;222,24;280,39;590,5;260,75;5,7;48,45;108,93;26,04;27,86;316,7;4,593
13/08/2002;107,11;1;315,65;4,58;9,958;0,9837;1,5373;118,37;3,1625;233,31;223,24;240,43;185,62;192,55;222,5;278,13;593,25;267,75;5,89;47,9;110,4;26,15;27,9;313,8;4,58
14/08/2002;106,79;1;311,65;4,46;9,96;0,9782;1,5357;117,39;3,195;234,37;224,06;241,66;185,99;193,06;223,1;279,74;602;273;5,9;48,2;110,94;26,38;28,15;315,65;4,458
15/08/2002;106,72;1;314,65;4,493;9,914;0,9816;1,5358;117,39;3,2075;233,35;224,25;239,74;182,45;193,68;221,74;279,87;592,25;272,25;6,1;46,5;109,57;26,8;29,06;312,65;4,483
16/08/2002;106,65;1;313,95;4,503;9,8105;0,9847;1,5392;117,65;3,12;233,01;223,26;239,88;182,77;192,99;221,66;279,71;583,25;270,75;5,87;46,9;109,94;27;29,33;314,2;4,493
19/08/2002;107,52;1;306,75;4,41;9,726;0,9759;1,5267;118,68;3,101;233,94;225,09;240,14;182,64;192,45;222,65;284,55;569;266;5,72;46,45;108,65;27,26;29,84;310,1;4,405
20/08/2002;107,31;1;309,45;4,44;9,79;0,9788;1,5289;118,8;3,0985;233,15;222,83;240,45;183,87;192,09;220,89;282,15;551,75;259,5;5,81;47;108,32;27,1;30,11;308;4,437
21/08/2002;107,14;1;308,05;4,42;9,8025;0,981;1,5321;118,51;3,081;232,64;222,06;240,14;183,76;193,29;220,11;278,22;554,25;261,25;5,86;46,7;108,6;27,41;29,24;306,55;4,42
22/08/2002;108,13;1;307,05;4,475;9,835;0,9688;1,5212;119,88;3,1395;233,16;222,4;240,79;183,96;194,34;221,29;277,78;548;260,5;5,93;48,25;111,21;27,02;28,84;305,4;4,465
23/08/2002;107,97;1;307,05;4,43;9,84;0,9731;1,5201;119,65;3,108;232,97;223,27;239,79;182,37;194,94;221,15;276,55;552;262,5;5,78;49,2;111,39;26,99;28,63;305,95;4,423
26/08/2002;107,86;1;309,45;4,44;9,835;0,9718;1,5216;119,74;3,09;233,96;225,7;239,73;182,37;193,76;220,38;282,49;553,75;263,25;5,76;48,35;109,31;26,99;29,28;305,95;4,438
27/08/2002;106,77;1;312,75;4,51;9,895;0,9827;1,5348;118,22;3,119;232,59;221,82;240,21;183,87;192,58;220,53;272,2;562,75;261,25;5,99;48,6;109,78;27,22;28,83;310,5;4,503
28/08/2002;107,08;1;310,05;4,5;9,905;0,9786;1,5329;118,88;3,124;233,1;221,02;241,73;184,35;190,7;222,85;269,04;559,5;259,5;5,79;50,8;113,58;26,95;28,34;311,1;4,498
29/08/2002;106,7;1;313,45;4,53;9,9155;0,984;1,5476;118,28;3,057;233,44;221,99;241,58;183,89;192,85;222,51;271,72;555,25;256,5;5,86;50,75;114,38;27,52;28,92;312,1;4,527
30/08/2002;106,98;1;312,75;4,46;9,935;0,9823;1,5505;118,46;3,006;233,22;222,01;241,18;183,52;193,86;221,98;268,87;559;259,5;5,98;51,5;112,65;27,47;28,98;312,8;4,437
02/09/2002;106,67;1;312,25;4,47;9,915;0,9845;1,5481;118,13;3,06;233,22;222,01;241,18;183,52;193,86;221,98;268,87;559;259,5;5,98;51,5;113,16;27,54;28,98;312;4,437
03/09/2002;105,57;1;314,15;4,485;10,025;0,9975;1,5657;116,95;3,1;234,76;226,38;240,61;183,53;193,68;219,98;277,76;559,75;265,75;6,21;54,25;120,04;26,57;27,79;313,5;4,454
04/09/2002;106,1;1;314,65;4,48;9,98;0,9919;1,5642;118,02;3,115;232,83;221,9;240,58;183,29;193,57;219,66;264,78;563,25;270,5;6,07;55,95;125,68;27,1;28,27;313;4,465
05/09/2002;105,98;1;319,25;4,53;9,99;0,9916;1,5653;118,31;3,1525;231,72;220,72;239,53;183,26;192,91;220,02;262,1;565,5;272;6,14;55;124,37;27,66;28,98;317,55;4,515
06/09/2002;106,84;1;320,25;4,525;9,9755;0,9819;1,5603;118,54;3,1585;232,97;222,46;240,41;183,05;192,04;219,3;262,68;565;273;6,33;55,5;126,05;28,29;29,61;319,25;4,512
09/09/2002;107,1;1;321,25;4,58;9,935;0,9796;1,5567;118,91;3,1005;233,23;222,68;240,7;183,38;192,47;219,66;260,01;573,5;278,75;6,66;59,3;136,47;28,49;29,73;322,5;4,579
10/09/2002;107,52;1;317,75;4,56;9,9845;0,9748;1,5554;119,84;3,1265;235,53;227,45;241,17;183,95;192,47;219,7;272,88;581;275,25;6,69;58,25;133,77;28,58;29,73;319,1;4,557
11/09/2002;107,62;1;317,65;4,5629;9,9865;0,9761;1,5539;120,31;3,11;235,83;227,08;241,96;185,12;193,85;219,47;271,03;591,5;281;6,65;57,5;134,23;28,39;29,77;315,5;4,542
12/09/2002;107,13;1;319,05;4,603;9,9726;0,9815;1,5608;120,14;3,1245;235,47;226,83;241,52;184,89;193,36;217,72;275,26;578;274,25;6,75;58,75;140,9;27,73;28,85;318,85;4,587
13/09/2002;108,06;1;316,85;4,565;9,963;0,9718;1,5519;121,7;3,1595;234,48;225,41;240,85;183,97;193;217,44;274,64;563,5;266,5;6,92;59,8;142,94;28,31;29,81;318,8;4,554
16/09/2002;108,24;1;317,45;4,56;9,986;0,9689;1,541;122,25;3,215;237,04;231,64;240,72;184,05;194,99;217,32;284,4;572,5;278;6,8;61,35;148,8;28,52;29,67;315,35;4,549
17/09/2002;108,33;1;318,35;4,5875;9,975;0,974;1,5415;122,04;3,275;235,19;227,01;240,9;184,09;194,92;218,36;274,12;573;276,5;6,84;61;148,39;27,97;29,08;315,9;4,577
18/09/2002;107,76;1;320,35;4,62;10,015;0,9778;1,5499;121,51;3,3525;235,85;228,46;240,97;183,55;194,89;219,36;276,51;572;272,5;6,87;59;145,91;28,32;29,48;318,7;4,619
19/09/2002;107;1;323,35;4,65;10,1775;0,9873;1,5575;121,32;3,454;234,69;226,2;240,63;184,08;194,45;219,45;274,44;564;266,75;7,06;58,45;142,47;28,38;29,5;322,25;4,639
20/09/2002;107,53;1;322,15;4,63;10,2855;0,9826;1,5546;123,4;3,4025;235,54;227,9;240,85;184,26;194,06;219,82;276,46;564,5;260,75;6,92;56,05;135,58;28,43;29,61;322,3;4,629
23/09/2002;107,86;1;323,25;4,63;10,255;0,9786;1,5507;123,91;3,5665;236,5;229,34;241,46;184,76;192,65;219,34;284,15;553,25;254,25;6,88;54,65;133,75;29,13;30,71;322,5;4,627
24/09/2002;107,52;1;326,15;4,65;10,279;0,9818;1,5599;123,31;3,7535;235,57;228,46;240,5;184,16;191,32;219,32;277,1;561,75;259,5;6,99;54,85;137,54;29,11;30,77;326,3;4,649
25/09/2002;107,79;1;322,25;4,58;10,223;0,9764;1,5572;122,87;3,698;235,32;228,45;240,06;184,05;192,16;218,22;275,97;558,75;258,5;6,94;56,15;140,08;29,06;30,64;325,15;4,579
26/09/2002;107,68;1;320,05;4,51;10,1375;0,9772;1,5587;122,06;3,771;235,86;229,13;240,5;184,6;192,71;218,26;276,29;565,5;260,5;6,92;55,2;141,46;28,89;30,41;319,6;4,505
27/09/2002;107,53;1;319,95;4,49;10,185;0,9807;1,5609;122,52;3,8725;236,35;230,04;240,7;184,39;192,35;218,88;278,31;560,25;258,75;7,12;55,65;143,98;28,88;30,54;320,05;4,505
30/09/2002;106,87;1;323,55;4,54;10,2065;0,9866;1,5684;121,81;3,7395;237,21;232,08;240,69;184,25;192,23;219,07;283,63;545,75;251,5;6,89;54,5;141,31;28,75;30,45;323,7;4,548
01/10/2002;107,07;1;320,35;4,485;10,1175;0,9826;1,5656;122,63;3,599;236,8;230,57;241,08;184,71;190,54;219,81;279,51;542;255,75;6,49;56,55;145,24;29,01;30,83;321,75;4,488
02/10/2002;107,16;1;323,05;4,5;10,105;0,9866;1,57;122,88;3,66;235,58;229,06;240,07;185,27;187,14;220,36;272,4;537,5;257;6,69;56,95;146,71;28,82;30,49;322,2;4,485
03/10/2002;106,97;1;321,65;4,48;10,165;0,988;1,5705;122,61;3,695;234,97;228,68;239,3;185,23;187,21;218,12;273,18;538;254,5;6,76;56,45;146,72;28,26;29,76;322,1;4,485
04/10/2002;107,6;1;322,25;4,49;10,1743;0,9788;1,5654;123,29;3,61;235,21;231,13;237,96;184,72;188,14;215,61;275,08;539,5;257,75;6,73;56;145,48;28,12;29,62;320,3;4,49
07/10/2002;107,55;1;322,45;4,44;10,195;0,9829;1,566;124,35;3,675;236,25;233,68;237,92;184,33;187,97;216,07;279,42;539,75;260;6,88;57,75;150,39;28,23;29,64;321,75;4,45
08/10/2002;108,07;1;318,25;4,378;10,135;0,9791;1,5534;124,3;3,769;235,15;231,1;237,87;184,33;188,11;216,77;272,62;535,25;257,5;7,12;58,25;152,02;28,09;29,48;319;4,373
09/10/2002;106,94;1;320,05;4,37;10,225;0,9902;1,5647;123,28;3,914;235,1;229,35;239,03;185,38;188;217,73;272,21;523,5;256;7,04;58,8;159,61;28,13;29,35;319,35;4,35
10/10/2002;107,2;1;316,85;4,288;10,182;0,9862;1,5643;123,64;3,9505;235,32;229,21;239,51;186;187,34;218,82;272,09;524,75;251,5;6,96;57,4;159,99;27,74;28,97;318,95;4,285
11/10/2002;107,25;1;316,75;4,32;10,11;0,9875;1,5615;124,05;3,81;236;230,91;239,46;186,39;190,12;217,96;275,54;528,5;246,75;6,91;57,35;158,35;27,99;29,37;316,85;4,32
14/10/2002;107,15;1;317,95;4,315;10,105;0,9872;1,5578;124,33;3,85;237,47;234,14;239,66;185,16;190,72;217,96;283,6;532,5;245,5;7,06;62,8;170,19;28,5;30,03;317,75;4,31
15/10/2002;107,78;1;313,55;4,315;10,095;0,9818;1,5531;124,68;3,845;237,26;231,85;240,95;185,48;193,72;219,63;276,95;547,75;254;7,05;69,7;195,53;28,5;29,72;316,2;4,323
16/10/2002;107,63;1;314,55;4,37;10,0545;0,9809;1,5536;124,51;3,9375;237,28;232,19;240,74;185,56;194,07;219,17;277,91;547;253,25;6,96;67,1;187,3;28,58;29,47;314,05;4,37
17/10/2002;108,37;1;311,45;4,355;10;0,9707;1,55;125,12;3,877;237,6;232,18;241,3;186,27;194,96;219,78;278,55;550,75;255,5;7,12;66,3;184,71;27,97;29,62;310,75;4,345
18/10/2002;108,52;1;312,85;4,36;9,9714;0,9714;1,5457;125,51;3,8675;237,06;230,31;241,71;186,83;195,31;220,19;279,07;546;254,25;7,29;62,6;168,2;27,84;29,6;312,75;4,36
21/10/2002;108,23;1;311,15;4,35;9,9429;0,9736;1,5432;124,91;3,938;237,22;232,59;240,35;185,66;194,82;220,3;282,3;551;254,25;7,13;65,3;180,4;26,59;28,37;312,6;4,352
22/10/2002;107,94;1;313,05;4,42;9,98;0,9776;1,5458;125,15;3,9105;236,28;229,6;240,89;186,06;194,52;221,31;275,8;546,5;251,5;7,24;64,1;176,47;26,43;27,92;312,55;4,412
23/10/2002;108;1;311,95;4,41;9,9443;0,9753;1,5478;124,6;3,9055;236,78;229,13;242,09;186,37;197,29;222,17;275,4;554,5;250,25;7,1;64,3;177,06;26,51;28,18;312,1;4,407
24/10/2002;107,91;1;311,65;4,37;9,965;0,9779;1,5547;124,44;3,813;237,01;229,38;242,31;186,51;198,82;223,5;274,56;557,5;250,25;7;67,5;187,62;26,46;28,2;311,75;4,362
25/10/2002;107,92;1;313,85;4,412;9,9785;0,9758;1,5507;124,33;3,7275;237,82;229,42;243,69;187,13;200,89;224,43;275,76;557;250,25;6,99;68,55;190,03;25,46;27,05;313;4,407
28/10/2002;107,16;1;315,65;4,41;10,055;0,984;1,5593;123,53;3,801;238,38;230,91;243,56;187,08;199,28;224,12;282,06;545,5;247,5;7,13;64,7;172,47;25,68;27,29;314,45;4,412
29/10/2002;107,07;1;316,85;4,5;10,195;0,9831;1,5565;123,07;3,82;238,21;232,18;242,34;185,97;203,16;222,75;283,93;557;249;7,27;62,9;163,52;25,31;26,86;317,15;4,51
30/10/2002;107,07;1;316,05;4,4945;10,1905;0,984;1,5577;122,93;3,7125;236,39;228,52;241,87;184,88;202,74;222,69;275,79;557;246;7,18;63;164,15;25,3;26,81;316,55;4,485
31/10/2002;106,64;1;317,75;4,51;10,2025;0,9903;1,5651;122,48;3,63;236,36;228,3;241,97;183,78;204,78;223,11;275,8;565,25;247,5;7,36;65,95;175,29;25,72;27,22;316,9;4,505
01/11/2002;106,08;1;319,75;4,505;10,1928;0,9966;1,5646;122,17;3,5925;236,73;228;242,85;184,18;204,06;223,95;276,88;568,5;247,5;7,34;64;168,62;25,41;27,13;319,85;4,49
04/11/2002;106,12;1;318,55;4,515;10,185;0,998;1,557;122,19;3,5605;238,02;228,89;244,43;184,07;205,13;226,74;282,95;575,25;244,25;7,45;65,25;173,67;25,02;26,95;317,55;4,487
05/11/2002;105,87;1;317,75;4,49;10,195;0,9998;1,5626;121,87;3,547;238,06;230;243,67;183,03;207,11;225,15;288,18;578,25;242;7,64;65,9;179,43;24,12;26,14;318,5;4,495
06/11/2002;105,6;1;318,15;4,488;10,1885;1,0039;1,564;121,72;3,655;237,66;229,5;243,34;182,65;207,37;224,73;284,84;580,5;243;7,72;66,15;180,26;23,7;25,77;317,3;4,483
07/11/2002;104,97;1;321,05;4,555;10,264;1,0097;1,58;121,15;3,566;237,78;229,16;243,81;182,69;207,28;225,49;284,2;574;241;7,55;66,55;184,08;23,48;25,38;319,25;4,55
08/11/2002;104,5;1;321,55;4,537;10,316;1,0132;1,5917;119,84;3,545;237,16;228,49;243,22;182,41;206,5;225,64;285,9;563,25;235,75;7,45;67,85;185,85;23,58;25,78;321,7;4,532
11/11/2002;104,57;1;321,75;4,57;10,3425;1,0108;1,5878;119,67;3,525;238,97;232,68;243,29;182,55;208,2;225,64;295,21;574;235,75;7,34;66,1;179,52;23,79;25,94;320,7;4,572
12/11/2002;104,58;1;324,45;4,6;10,2995;1,013;1,5901;119,6;3,621;236,69;227,84;242,89;182,65;209,03;224,28;289,93;569,5;238,25;7,06;63,75;178,65;23,72;25,9;321,75;4,6
13/11/2002;105,1;1;319,15;4,56;10,2505;1,0084;1,5863;120,08;3,654;236,07;228,64;241,23;181,94;205,82;223,98;287,03;567,25;240,5;6,75;64;181,69;22,7;25,19;324;4,56
14/11/2002;105,32;1;318,25;4,567;10,23;1,0041;1,5785;120,43;3,7;236,71;228,76;242,23;182,25;207,89;224,69;286;569,5;244;6,87;64,25;184,4;22,81;25,29;318,6;4,562
15/11/2002;105,04;1;320,55;4,57;10,2325;1,0098;1,5803;120,49;3,6875;236,33;228,69;241,64;182,2;207,69;226,47;283,47;563,25;242;7,07;66,4;184,4;23,35;25,51;319,1;4,575
18/11/2002;105,2;1;319,25;4,542;10,16;1,0091;1,5813;121,07;3,57;236,72;229,59;241,66;182,56;211,18;225,97;284,72;566,5;243,75;6,82;64,75;187,97;24,28;26,71;318,75;4,537
19/11/2002;105,67;1;318,95;4,555;10,172;1,0024;1,5798;122,29;3,5245;236,81;229,37;241,96;182,78;213,7;224,76;284,68;573,75;247,5;7,3;66,75;193,62;24,08;26,42;319,7;4,547
20/11/2002;105,87;1;317,85;4,54;10,11;1,0013;1,5716;122,73;3,5155;238,55;231,9;243,13;183,6;217,51;227,33;289,91;575,75;248;7,24;68,1;197,47;24,53;26,98;318,85;4,535
21/11/2002;105,81;1;317,65;4,47;10,1225;1,0026;1,5821;122,62;3,5255;237,84;230,54;242,9;183,4;216,52;226,96;288,3;569,5;246,5;7,43;67,3;195,99;24,83;26,35;317,65;4,468
22/11/2002;106,12;1;321,05;4,558;10,1165;0,9968;1,5803;122,81;3,5575;238,52;232,12;242,93;184,48;218,47;227,11;286,63;571,75;247,75;7,45;66,8;197,26;25,21;26,76;317,7;4,543
25/11/2002;106,54;1;318,15;4,48;10,1105;0,9923;1,5651;122,14;3,5468;239,9;235,74;242,7;184,18;218,42;227,54;295,68;572,25;243,25;7,37;65,25;192,93;24,67;26,11;317,45;4,473
26/11/2002;106,53;1;318,35;4,44;10,1765;0,9937;1,5522;121,6;3,61;239,82;232,91;244,59;184,51;222,02;226,74;296,66;573;242,25;7,38;66;195,6;24,85;26,4;317,5;4,433
27/11/2002;106,77;1;316,75;4,43;10,1325;0,9903;1,5464;122,32;3,611;240,58;235,36;244,13;183,99;222,77;226,92;300,92;577,25;240,75;7,41;66,6;198,15;25,25;26,89;317,85;4,414
28/11/2002;106,53;1;317,85;4,44;10,1355;0,9937;1,5503;122,29;3,6025;240,58;235,36;244,13;183,99;222,77;226,92;300,92;577,25;240,75;7,41;66,6;198,8;25,01;26,89;317,6;4,414
29/11/2002;106,38;1;318,15;4,44;10,1465;0,9943;1,5575;122,55;3,653;241,33;236,98;244,26;183,99;222,77;226,92;305,16;578,75;240,25;7,41;66,6;199,13;25,16;26,89;319,05;4,414
02/12/2002;106,35;1;317,85;4,4426;10,1195;0,9968;1,5586;124,45;3,605;242,87;237,88;246,25;186,6;224,04;226,59;308,26;578,5;240,25;7,68;68,8;204,12;25,62;27,24;316,45;4,422
03/12/2002;106,37;1;320,75;4,5525;10,1835;0,9972;1,5712;124,35;3,669;240,65;234,27;245,04;185,97;222,21;223,93;302,52;564,5;237,75;7,81;66,85;200,45;25,85;27,3;319,7;4,532
04/12/2002;106,14;1;322,15;4,57;10,285;1,0009;1,5702;124,56;3,7155;241,02;234,64;245,41;185,46;222,9;224,16;304,26;566,25;237,75;7,62;65,8;198,36;25,18;26,71;322,1;4,559
05/12/2002;106,1;1;324,65;4,63;10,281;1,0006;1,5698;124,92;3,792;241,33;234,16;246,29;186,23;224,03;225,25;304,53;562;234;7,54;66,9;202,54;25,8;27,29;322,45;4,622
06/12/2002;105,36;1;326,25;4,64;10,2075;1,0091;1,5765;123,51;3,747;243,15;237,73;246,84;186,06;224,79;225,52;313,06;563,25;233,25;7,45;63,4;192,95;25,46;26,93;325,75;4,632
09/12/2002;105,24;1;326;4,61;10,209;1,0109;1,5813;123,36;3,7825;244,5;239,99;247,54;185,83;225,69;225,17;318,79;562;232;7,23;62,2;189,83;25,76;27,2;325,1;4,6
10/12/2002;105,37;1;323,75;4,61;10,1795;1,0082;1,5712;123,77;3,807;245,21;239,81;248,88;187,11;229,04;227,21;317,78;564;234,5;7,45;61,9;191,43;26,42;27,74;323,1;4,608
11/12/2002;105,35;1;324,85;4,635;10,1665;1,0087;1,5774;123,64;3,749;244,01;237,39;248,56;186,62;229,02;227,02;312,27;568;237,75;7,49;58,25;180,96;26,25;27,4;324,25;4,634
12/12/2002;104,51;1;331,25;4,73;10,22;1,0186;1,5817;122,7;3,7905;243,93;237,24;248,53;187,38;229,87;226,07;311,32;576;236;7,47;58,05;180,15;26,87;28,01;326,4;4,744
13/12/2002;103,98;1;333,15;4,7;10,1664;1,0241;1,5902;120,5;3,7275;244,26;237,39;249,01;187,8;230,77;226,47;311,72;572;236,5;7,56;56,85;178,68;27,21;28,44;332,2;4,704
16/12/2002;104,06;1;336,65;4,71;10,1995;1,0223;1,591;121,38;3,6185;244,18;237,38;248,86;187,2;230,77;226,93;311,65;561,5;238,75;7,5;58;178,43;28,38;30,1;333;4,702
